Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
2016,JUL THRU SEP,,WEST VIRGINIA,54,,"LOSS, COLONY COLLAPSE DISORDER",0,
2016,JUL THRU SEP,,WISCONSIN,55,,"LOSS, COLONY COLLAPSE DISORDER","2,800",
2016,JUL THRU SEP,,WYOMING,56,,"LOSS, COLONY COLLAPSE DISORDER",180,
2016,OCT THRU DEC,,ALABAMA,1,,"LOSS, COLONY COLLAPSE DISORDER",100,
2016,OCT THRU DEC,,ARIZONA,4,,"LOSS, COLONY COLLAPSE DISORDER","2,100",
2016,OCT THRU DEC,,ARKANSAS,5,,"LOSS, COLONY COLLAPSE DISORDER",750,
2016,OCT THRU DEC,,CALIFORNIA,6,,"LOSS, COLONY COLLAPSE DISORDER","75,000",
2016,OCT THRU DEC,,COLORADO,8,,"LOSS, COLONY COLLAPSE DISORDER",240,
2016,OCT THRU DEC,,CONNECTICUT,9,,"LOSS, COLONY COLLAPSE DISORDER",10,
2016,OCT THRU DEC,,FLORIDA,12,,"LOSS, COLONY COLLAPSE DISORDER","6,000",
2016,OCT THRU DEC,,GEORGIA,13,,"LOSS, COLONY COLLAPSE DISORDER","5,500",
2016,OCT THRU DEC,,HAWAII,15,,"LOSS, COLONY COLLAPSE DISORDER",0,
2016,OCT THRU DEC,,IDAHO,16,,"LOSS, COLONY COLLAPSE DISORDER",700,
2016,OCT THRU DEC,,ILLINOIS,17,,"LOSS, COLONY COLLAPSE DISORDER",210,
2016,OCT THRU DEC,,INDIANA,18,,"LOSS, COLONY COLLAPSE DISORDER",90,
2016,OCT THRU DEC,,IOWA,19,,"LOSS, COLONY COLLAPSE DISORDER","1,900",
2016,OCT THRU DEC,,KANSAS,20,,"LOSS, COLONY COLLAPSE DISORDER",210,
2016,OCT THRU DEC,,KENTUCKY,21,,"LOSS, COLONY COLLAPSE DISORDER",170,
2016,OCT THRU DEC,,LOUISIANA,22,,"LOSS, COLONY COLLAPSE DISORDER",160,
2016,OCT THRU DEC,,MAINE,23,,"LOSS, COLONY COLLAPSE DISORDER",0,
2016,OCT THRU DEC,,MARYLAND,24,,"LOSS, COLONY COLLAPSE DISORDER",20,
2016,OCT THRU DEC,,MASSACHUSETTS,25,,"LOSS, COLONY COLLAPSE DISORDER",10,
2016,OCT THRU DEC,,MICHIGAN,26,,"LOSS, COLONY COLLAPSE DISORDER","3,400",
2016,OCT THRU DEC,,MINNESOTA,27,,"LOSS, COLONY COLLAPSE DISORDER","5,500",
2016,OCT THRU DEC,,MISSISSIPPI,28,,"LOSS, COLONY COLLAPSE DISORDER",740,
2016,OCT THRU DEC,,MISSOURI,29,,"LOSS, COLONY COLLAPSE DISORDER",40,
2016,OCT THRU DEC,,MONTANA,30,,"LOSS, COLONY COLLAPSE DISORDER",630,
2016,OCT THRU DEC,,NEBRASKA,31,,"LOSS, COLONY COLLAPSE DISORDER",50,
2016,OCT THRU DEC,,NEW JERSEY,34,,"LOSS, COLONY COLLAPSE DISORDER",40,
2016,OCT THRU DEC,,NEW MEXICO,35,,"LOSS, COLONY COLLAPSE DISORDER",260,
2016,OCT THRU DEC,,NEW YORK,36,,"LOSS, COLONY COLLAPSE DISORDER",300,
2016,OCT THRU DEC,,NORTH CAROLINA,37,,"LOSS, COLONY COLLAPSE DISORDER",40,
2016,OCT THRU DEC,,NORTH DAKOTA,38,,"LOSS, COLONY COLLAPSE DISORDER","5,000",
2016,OCT THRU DEC,,OHIO,39,,"LOSS, COLONY COLLAPSE DISORDER",570,
2016,OCT THRU DEC,,OKLAHOMA,40,,"LOSS, COLONY COLLAPSE DISORDER",640,
2016,OCT THRU DEC,,OREGON,41,,"LOSS, COLONY COLLAPSE DISORDER","1,300",
2016,OCT THRU DEC,,PENNSYLVANIA,42,,"LOSS, COLONY COLLAPSE DISORDER",200,
2016,OCT THRU DEC,,SOUTH CAROLINA,45,,"LOSS, COLONY COLLAPSE DISORDER",320,
2016,OCT THRU DEC,,SOUTH DAKOTA,46,,"LOSS, COLONY COLLAPSE DISORDER","5,000",
2016,OCT THRU DEC,,TENNESSEE,47,,"LOSS, COLONY COLLAPSE DISORDER",70,
2016,OCT THRU DEC,,TEXAS,48,,"LOSS, COLONY COLLAPSE DISORDER","1,500",
2016,OCT THRU DEC,,UTAH,49,,"LOSS, COLONY COLLAPSE DISORDER",650,
2016,OCT THRU DEC,,VERMONT,50,,"LOSS, COLONY COLLAPSE DISORDER",10,
2016,OCT THRU DEC,,VIRGINIA,51,,"LOSS, COLONY COLLAPSE DISORDER",240,
2016,OCT THRU DEC,,WASHINGTON,53,,"LOSS, COLONY COLLAPSE DISORDER","3,600",
2016,OCT THRU DEC,,WEST VIRGINIA,54,,"LOSS, COLONY COLLAPSE DISORDER",340,
2016,OCT THRU DEC,,WISCONSIN,55,,"LOSS, COLONY COLLAPSE DISORDER","2,600",
2016,OCT THRU DEC,,WYOMING,56,,"LOSS, COLONY COLLAPSE DISORDER",470,
2017,JAN THRU MAR,,ALABAMA,1,,"LOSS, DEADOUT","1,600",
2017,JAN THRU MAR,,ARIZONA,4,,"LOSS, DEADOUT","6,000",
2017,JAN THRU MAR,,ARKANSAS,5,,"LOSS, DEADOUT","3,500",
2017,JAN THRU MAR,,CALIFORNIA,6,,"LOSS, DEADOUT","172,000",
2017,JAN THRU MAR,,COLORADO,8,,"LOSS, DEADOUT","1,100",
2017,JAN THRU MAR,,CONNECTICUT,9,,"LOSS, DEADOUT",380,
2017,JAN THRU MAR,,FLORIDA,12,,"LOSS, DEADOUT","30,000",
2017,JAN THRU MAR,,GEORGIA,13,,"LOSS, DEADOUT","14,000",
2017,JAN THRU MAR,,HAWAII,15,,"LOSS, DEADOUT",190,
2017,JAN THRU MAR,,IDAHO,16,,"LOSS, DEADOUT","8,500",
2017,JAN THRU MAR,,ILLINOIS,17,,"LOSS, DEADOUT","2,900",
2017,JAN THRU MAR,,INDIANA,18,,"LOSS, DEADOUT","1,900",
2017,JAN THRU MAR,,IOWA,19,,"LOSS, DEADOUT","3,000",
2017,JAN THRU MAR,,KANSAS,20,,"LOSS, DEADOUT","1,000",
2017,JAN THRU MAR,,KENTUCKY,21,,"LOSS, DEADOUT","1,300",
2017,JAN THRU MAR,,LOUISIANA,22,,"LOSS, DEADOUT","2,700",
2017,JAN THRU MAR,,MAINE,23,,"LOSS, DEADOUT","1,000",
2017,JAN THRU MAR,,MARYLAND,24,,"LOSS, DEADOUT","2,100",
2017,JAN THRU MAR,,MASSACHUSETTS,25,,"LOSS, DEADOUT","1,500",
2017,JAN THRU MAR,,MICHIGAN,26,,"LOSS, DEADOUT","5,000",
2017,JAN THRU MAR,,MINNESOTA,27,,"LOSS, DEADOUT","3,500",
2017,JAN THRU MAR,,MISSISSIPPI,28,,"LOSS, DEADOUT","2,600",
2017,JAN THRU MAR,,MISSOURI,29,,"LOSS, DEADOUT","1,200",
2017,JAN THRU MAR,,MONTANA,30,,"LOSS, DEADOUT",470,
2017,JAN THRU MAR,,NEBRASKA,31,,"LOSS, DEADOUT",750,
2017,JAN THRU MAR,,NEW JERSEY,34,,"LOSS, DEADOUT",490,
2017,JAN THRU MAR,,NEW MEXICO,35,,"LOSS, DEADOUT","2,100",
2017,JAN THRU MAR,,NEW YORK,36,,"LOSS, DEADOUT","6,000",
2017,JAN THRU MAR,,NORTH CAROLINA,37,,"LOSS, DEADOUT","2,500",
2017,JAN THRU MAR,,NORTH DAKOTA,38,,"LOSS, DEADOUT",640,
2017,JAN THRU MAR,,OHIO,39,,"LOSS, DEADOUT","4,400",
2017,JAN THRU MAR,,OKLAHOMA,40,,"LOSS, DEADOUT",550,
2017,JAN THRU MAR,,OREGON,41,,"LOSS, DEADOUT","8,000",
2017,JAN THRU MAR,,PENNSYLVANIA,42,,"LOSS, DEADOUT","4,200",
2017,JAN THRU MAR,,SOUTH CAROLINA,45,,"LOSS, DEADOUT","1,600",
2017,JAN THRU MAR,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","2,700",
2017,JAN THRU MAR,,TENNESSEE,47,,"LOSS, DEADOUT","1,600",
2017,JAN THRU MAR,,TEXAS,48,,"LOSS, DEADOUT","35,000",
2017,JAN THRU MAR,,UTAH,49,,"LOSS, DEADOUT","2,700",
2017,JAN THRU MAR,,VERMONT,50,,"LOSS, DEADOUT",440,
2017,JAN THRU MAR,,VIRGINIA,51,,"LOSS, DEADOUT","1,400",
2017,JAN THRU MAR,,WASHINGTON,53,,"LOSS, DEADOUT","9,000",
2017,JAN THRU MAR,,WEST VIRGINIA,54,,"LOSS, DEADOUT",800,
2017,JAN THRU MAR,,WISCONSIN,55,,"LOSS, DEADOUT","4,400",
2017,JAN THRU MAR,,WYOMING,56,,"LOSS, DEADOUT","3,600",
2017,APR THRU JUN,,ALABAMA,1,,"LOSS, DEADOUT",440,
2017,APR THRU JUN,,ARIZONA,4,,"LOSS, DEADOUT","2,600",
2017,APR THRU JUN,,ARKANSAS,5,,"LOSS, DEADOUT","1,900",
2017,APR THRU JUN,,CALIFORNIA,6,,"LOSS, DEADOUT","82,000",
2017,APR THRU JUN,,COLORADO,8,,"LOSS, DEADOUT","3,500",
2017,APR THRU JUN,,CONNECTICUT,9,,"LOSS, DEADOUT",140,
2017,APR THRU JUN,,FLORIDA,12,,"LOSS, DEADOUT","25,000",
2017,APR THRU JUN,,GEORGIA,13,,"LOSS, DEADOUT","10,500",
2017,APR THRU JUN,,HAWAII,15,,"LOSS, DEADOUT",60,
2017,APR THRU JUN,,IDAHO,16,,"LOSS, DEADOUT","9,500",
2017,APR THRU JUN,,ILLINOIS,17,,"LOSS, DEADOUT","1,200",
2017,APR THRU JUN,,INDIANA,18,,"LOSS, DEADOUT","1,200",
2017,APR THRU JUN,,IOWA,19,,"LOSS, DEADOUT","2,000",
2017,APR THRU JUN,,KANSAS,20,,"LOSS, DEADOUT",380,
2017,APR THRU JUN,,KENTUCKY,21,,"LOSS, DEADOUT",560,
2017,APR THRU JUN,,LOUISIANA,22,,"LOSS, DEADOUT","2,600",
2017,APR THRU JUN,,MAINE,23,,"LOSS, DEADOUT",910,
2017,APR THRU JUN,,MARYLAND,24,,"LOSS, DEADOUT",190,
2017,APR THRU JUN,,MASSACHUSETTS,25,,"LOSS, DEADOUT",130,
2017,APR THRU JUN,,MICHIGAN,26,,"LOSS, DEADOUT","4,600",
2017,APR THRU JUN,,MINNESOTA,27,,"LOSS, DEADOUT","5,000",
2017,APR THRU JUN,,MISSISSIPPI,28,,"LOSS, DEADOUT","3,800",
2017,APR THRU JUN,,MISSOURI,29,,"LOSS, DEADOUT",260,
2017,APR THRU JUN,,MONTANA,30,,"LOSS, DEADOUT","3,800",
2017,APR THRU JUN,,NEBRASKA,31,,"LOSS, DEADOUT",640,
2017,APR THRU JUN,,NEW JERSEY,34,,"LOSS, DEADOUT",430,
2017,APR THRU JUN,,NEW MEXICO,35,,"LOSS, DEADOUT","1,700",
2017,APR THRU JUN,,NEW YORK,36,,"LOSS, DEADOUT","1,300",
2017,APR THRU JUN,,NORTH CAROLINA,37,,"LOSS, DEADOUT","1,600",
2017,APR THRU JUN,,NORTH DAKOTA,38,,"LOSS, DEADOUT","10,500",
2017,APR THRU JUN,,OHIO,39,,"LOSS, DEADOUT","1,100",
2017,APR THRU JUN,,OKLAHOMA,40,,"LOSS, DEADOUT",200,
2017,APR THRU JUN,,OREGON,41,,"LOSS, DEADOUT","5,000",
2017,APR THRU JUN,,PENNSYLVANIA,42,,"LOSS, DEADOUT",510,
2017,APR THRU JUN,,SOUTH CAROLINA,45,,"LOSS, DEADOUT",870,
2017,APR THRU JUN,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","6,000",
2017,APR THRU JUN,,TENNESSEE,47,,"LOSS, DEADOUT","1,100",
2017,APR THRU JUN,,TEXAS,48,,"LOSS, DEADOUT","18,000",
2017,APR THRU JUN,,UTAH,49,,"LOSS, DEADOUT","2,300",
2017,APR THRU JUN,,VERMONT,50,,"LOSS, DEADOUT",170,
2017,APR THRU JUN,,VIRGINIA,51,,"LOSS, DEADOUT","1,000",
2017,APR THRU JUN,,WASHINGTON,53,,"LOSS, DEADOUT","6,500",
2017,APR THRU JUN,,WEST VIRGINIA,54,,"LOSS, DEADOUT",340,
2017,APR THRU JUN,,WISCONSIN,55,,"LOSS, DEADOUT","2,900",
2017,APR THRU JUN,,WYOMING,56,,"LOSS, DEADOUT","1,100",
2016,JAN THRU MAR,,ALABAMA,1,,"LOSS, DEADOUT","1,700",
2016,JAN THRU MAR,,ARIZONA,4,,"LOSS, DEADOUT","4,700",
2016,JAN THRU MAR,,ARKANSAS,5,,"LOSS, DEADOUT","5,000",
2016,JAN THRU MAR,,CALIFORNIA,6,,"LOSS, DEADOUT","200,000",
2016,JAN THRU MAR,,COLORADO,8,,"LOSS, DEADOUT",750,
2016,JAN THRU MAR,,CONNECTICUT,9,,"LOSS, DEADOUT",270,
2016,JAN THRU MAR,,FLORIDA,12,,"LOSS, DEADOUT","40,000",
2016,JAN THRU MAR,,GEORGIA,13,,"LOSS, DEADOUT","15,500",
2016,JAN THRU MAR,,HAWAII,15,,"LOSS, DEADOUT",280,
2016,JAN THRU MAR,,IDAHO,16,,"LOSS, DEADOUT","8,500",
2016,JAN THRU MAR,,ILLINOIS,17,,"LOSS, DEADOUT","1,400",
2016,JAN THRU MAR,,INDIANA,18,,"LOSS, DEADOUT",770,
2016,JAN THRU MAR,,IOWA,19,,"LOSS, DEADOUT","2,900",
2016,JAN THRU MAR,,KANSAS,20,,"LOSS, DEADOUT","1,100",
2016,JAN THRU MAR,,KENTUCKY,21,,"LOSS, DEADOUT","1,300",
2016,JAN THRU MAR,,LOUISIANA,22,,"LOSS, DEADOUT","11,000",
2016,JAN THRU MAR,,MAINE,23,,"LOSS, DEADOUT",170,
2016,JAN THRU MAR,,MARYLAND,24,,"LOSS, DEADOUT",820,
2016,JAN THRU MAR,,MASSACHUSETTS,25,,"LOSS, DEADOUT",370,
2016,JAN THRU MAR,,MICHIGAN,26,,"LOSS, DEADOUT","5,000",
2016,JAN THRU MAR,,MINNESOTA,27,,"LOSS, DEADOUT","5,500",
2016,JAN THRU MAR,,MISSISSIPPI,28,,"LOSS, DEADOUT","7,500",
2016,JAN THRU MAR,,MISSOURI,29,,"LOSS, DEADOUT","1,300",
2016,JAN THRU MAR,,MONTANA,30,,"LOSS, DEADOUT",900,
2016,JAN THRU MAR,,NEBRASKA,31,,"LOSS, DEADOUT",720,
2016,JAN THRU MAR,,NEW JERSEY,34,,"LOSS, DEADOUT","1,000",
2016,JAN THRU MAR,,NEW MEXICO,35,,"LOSS, DEADOUT","1,700",
2016,JAN THRU MAR,,NEW YORK,36,,"LOSS, DEADOUT","4,200",
2016,JAN THRU MAR,,NORTH CAROLINA,37,,"LOSS, DEADOUT","2,600",
2016,JAN THRU MAR,,NORTH DAKOTA,38,,"LOSS, DEADOUT","8,500",
2016,JAN THRU MAR,,OHIO,39,,"LOSS, DEADOUT","2,900",
2016,JAN THRU MAR,,OKLAHOMA,40,,"LOSS, DEADOUT","3,300",
2016,JAN THRU MAR,,OREGON,41,,"LOSS, DEADOUT","2,900",
2016,JAN THRU MAR,,PENNSYLVANIA,42,,"LOSS, DEADOUT","2,900",
2016,JAN THRU MAR,,SOUTH CAROLINA,45,,"LOSS, DEADOUT","3,500",
2016,JAN THRU MAR,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","10,500",
2016,JAN THRU MAR,,TENNESSEE,47,,"LOSS, DEADOUT","1,700",
2016,JAN THRU MAR,,TEXAS,48,,"LOSS, DEADOUT","30,000",
2016,JAN THRU MAR,,UTAH,49,,"LOSS, DEADOUT","1,900",
2016,JAN THRU MAR,,VERMONT,50,,"LOSS, DEADOUT",410,
2016,JAN THRU MAR,,VIRGINIA,51,,"LOSS, DEADOUT","1,100",
2016,JAN THRU MAR,,WASHINGTON,53,,"LOSS, DEADOUT","13,500",
2016,JAN THRU MAR,,WEST VIRGINIA,54,,"LOSS, DEADOUT","1,700",
2016,JAN THRU MAR,,WISCONSIN,55,,"LOSS, DEADOUT","3,100",
2016,JAN THRU MAR,,WYOMING,56,,"LOSS, DEADOUT",340,
2016,APR THRU JUN,,ALABAMA,1,,"LOSS, DEADOUT",930,
2016,APR THRU JUN,,ARIZONA,4,,"LOSS, DEADOUT","3,700",
2016,APR THRU JUN,,ARKANSAS,5,,"LOSS, DEADOUT","3,400",
2016,APR THRU JUN,,CALIFORNIA,6,,"LOSS, DEADOUT","108,000",
2016,APR THRU JUN,,COLORADO,8,,"LOSS, DEADOUT","1,800",
2016,APR THRU JUN,,CONNECTICUT,9,,"LOSS, DEADOUT",100,
2016,APR THRU JUN,,FLORIDA,12,,"LOSS, DEADOUT","29,000",
2016,APR THRU JUN,,GEORGIA,13,,"LOSS, DEADOUT","11,000",
2016,APR THRU JUN,,HAWAII,15,,"LOSS, DEADOUT",830,
2016,APR THRU JUN,,IDAHO,16,,"LOSS, DEADOUT","6,000",
2016,APR THRU JUN,,ILLINOIS,17,,"LOSS, DEADOUT",740,
2016,APR THRU JUN,,INDIANA,18,,"LOSS, DEADOUT",220,
2016,APR THRU JUN,,IOWA,19,,"LOSS, DEADOUT","2,400",
2016,APR THRU JUN,,KANSAS,20,,"LOSS, DEADOUT",960,
2016,APR THRU JUN,,KENTUCKY,21,,"LOSS, DEADOUT",450,
2016,APR THRU JUN,,LOUISIANA,22,,"LOSS, DEADOUT","4,300",
2016,APR THRU JUN,,MAINE,23,,"LOSS, DEADOUT","4,200",
2016,APR THRU JUN,,MARYLAND,24,,"LOSS, DEADOUT",320,
2016,APR THRU JUN,,MASSACHUSETTS,25,,"LOSS, DEADOUT",300,
2016,APR THRU JUN,,MICHIGAN,26,,"LOSS, DEADOUT","7,500",
2016,APR THRU JUN,,MINNESOTA,27,,"LOSS, DEADOUT","13,000",
2016,APR THRU JUN,,MISSISSIPPI,28,,"LOSS, DEADOUT","3,700",
2016,APR THRU JUN,,MISSOURI,29,,"LOSS, DEADOUT",770,
2016,APR THRU JUN,,MONTANA,30,,"LOSS, DEADOUT","7,000",
2016,APR THRU JUN,,NEBRASKA,31,,"LOSS, DEADOUT","6,000",
2016,APR THRU JUN,,NEW JERSEY,34,,"LOSS, DEADOUT","1,500",
2016,APR THRU JUN,,NEW MEXICO,35,,"LOSS, DEADOUT","1,400",
2016,APR THRU JUN,,NEW YORK,36,,"LOSS, DEADOUT","4,000",
2016,APR THRU JUN,,NORTH CAROLINA,37,,"LOSS, DEADOUT","1,600",
2016,APR THRU JUN,,NORTH DAKOTA,38,,"LOSS, DEADOUT","27,000",
2016,APR THRU JUN,,OHIO,39,,"LOSS, DEADOUT","1,700",
2016,APR THRU JUN,,OKLAHOMA,40,,"LOSS, DEADOUT",310,
2016,APR THRU JUN,,OREGON,41,,"LOSS, DEADOUT","4,300",
2016,APR THRU JUN,,PENNSYLVANIA,42,,"LOSS, DEADOUT","1,300",
2016,APR THRU JUN,,SOUTH CAROLINA,45,,"LOSS, DEADOUT","1,300",
2016,APR THRU JUN,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","11,000",
2016,APR THRU JUN,,TENNESSEE,47,,"LOSS, DEADOUT",580,
2016,APR THRU JUN,,TEXAS,48,,"LOSS, DEADOUT","36,000",
2016,APR THRU JUN,,UTAH,49,,"LOSS, DEADOUT","4,800",
2016,APR THRU JUN,,VERMONT,50,,"LOSS, DEADOUT",20,
2016,APR THRU JUN,,VIRGINIA,51,,"LOSS, DEADOUT",230,
2016,APR THRU JUN,,WASHINGTON,53,,"LOSS, DEADOUT","6,000",
2016,APR THRU JUN,,WEST VIRGINIA,54,,"LOSS, DEADOUT",990,
2016,APR THRU JUN,,WISCONSIN,55,,"LOSS, DEADOUT","5,500",
2016,APR THRU JUN,,WYOMING,56,,"LOSS, DEADOUT","2,600",
2016,JUL THRU SEP,,ALABAMA,1,,"LOSS, DEADOUT","1,200",
2016,JUL THRU SEP,,ARIZONA,4,,"LOSS, DEADOUT","6,000",
2016,JUL THRU SEP,,ARKANSAS,5,,"LOSS, DEADOUT","1,500",
2016,JUL THRU SEP,,CALIFORNIA,6,,"LOSS, DEADOUT","82,000",
2016,JUL THRU SEP,,COLORADO,8,,"LOSS, DEADOUT","6,500",
2016,JUL THRU SEP,,CONNECTICUT,9,,"LOSS, DEADOUT",270,
2016,JUL THRU SEP,,FLORIDA,12,,"LOSS, DEADOUT","25,000",
2016,JUL THRU SEP,,GEORGIA,13,,"LOSS, DEADOUT","13,000",
2016,JUL THRU SEP,,HAWAII,15,,"LOSS, DEADOUT",600,
2016,JUL THRU SEP,,IDAHO,16,,"LOSS, DEADOUT","13,000",
2016,JUL THRU SEP,,ILLINOIS,17,,"LOSS, DEADOUT","1,300",
2016,JUL THRU SEP,,INDIANA,18,,"LOSS, DEADOUT",600,
2016,JUL THRU SEP,,IOWA,19,,"LOSS, DEADOUT","5,500",
2016,JUL THRU SEP,,KANSAS,20,,"LOSS, DEADOUT","2,600",
2016,JUL THRU SEP,,KENTUCKY,21,,"LOSS, DEADOUT","1,000",
2016,JUL THRU SEP,,LOUISIANA,22,,"LOSS, DEADOUT","7,000",
2016,JUL THRU SEP,,MAINE,23,,"LOSS, DEADOUT",420,
2016,JUL THRU SEP,,MARYLAND,24,,"LOSS, DEADOUT",200,
2016,JUL THRU SEP,,MASSACHUSETTS,25,,"LOSS, DEADOUT",530,
2016,JUL THRU SEP,,MICHIGAN,26,,"LOSS, DEADOUT","15,000",
2016,JUL THRU SEP,,MINNESOTA,27,,"LOSS, DEADOUT","26,000",
2016,JUL THRU SEP,,MISSISSIPPI,28,,"LOSS, DEADOUT","3,300",
2016,JUL THRU SEP,,MISSOURI,29,,"LOSS, DEADOUT",650,
2016,JUL THRU SEP,,MONTANA,30,,"LOSS, DEADOUT","11,500",
2016,JUL THRU SEP,,NEBRASKA,31,,"LOSS, DEADOUT","8,500",
2016,JUL THRU SEP,,NEW JERSEY,34,,"LOSS, DEADOUT",270,
2016,JUL THRU SEP,,NEW MEXICO,35,,"LOSS, DEADOUT","1,100",
2016,JUL THRU SEP,,NEW YORK,36,,"LOSS, DEADOUT","10,000",
2016,JUL THRU SEP,,NORTH CAROLINA,37,,"LOSS, DEADOUT","1,400",
2016,JUL THRU SEP,,NORTH DAKOTA,38,,"LOSS, DEADOUT","71,000",
2016,JUL THRU SEP,,OHIO,39,,"LOSS, DEADOUT","1,600",
2016,JUL THRU SEP,,OKLAHOMA,40,,"LOSS, DEADOUT",560,
2016,JUL THRU SEP,,OREGON,41,,"LOSS, DEADOUT","7,500",
2016,JUL THRU SEP,,PENNSYLVANIA,42,,"LOSS, DEADOUT","1,300",
2016,JUL THRU SEP,,SOUTH CAROLINA,45,,"LOSS, DEADOUT",920,
2016,JUL THRU SEP,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","25,000",
2016,JUL THRU SEP,,TENNESSEE,47,,"LOSS, DEADOUT",950,
2016,JUL THRU SEP,,TEXAS,48,,"LOSS, DEADOUT","12,000",
2016,JUL THRU SEP,,UTAH,49,,"LOSS, DEADOUT","3,200",
2016,JUL THRU SEP,,VERMONT,50,,"LOSS, DEADOUT",400,
2016,JUL THRU SEP,,VIRGINIA,51,,"LOSS, DEADOUT",810,
2016,JUL THRU SEP,,WASHINGTON,53,,"LOSS, DEADOUT","5,000",
2016,JUL THRU SEP,,WEST VIRGINIA,54,,"LOSS, DEADOUT",190,
2016,JUL THRU SEP,,WISCONSIN,55,,"LOSS, DEADOUT","12,000",
2016,JUL THRU SEP,,WYOMING,56,,"LOSS, DEADOUT","7,000",
2016,OCT THRU DEC,,ALABAMA,1,,"LOSS, DEADOUT",610,
2016,OCT THRU DEC,,ARIZONA,4,,"LOSS, DEADOUT","6,500",
2016,OCT THRU DEC,,ARKANSAS,5,,"LOSS, DEADOUT","2,500",
2016,OCT THRU DEC,,CALIFORNIA,6,,"LOSS, DEADOUT","205,000",
2016,OCT THRU DEC,,COLORADO,8,,"LOSS, DEADOUT","4,500",
2016,OCT THRU DEC,,CONNECTICUT,9,,"LOSS, DEADOUT",240,
2016,OCT THRU DEC,,FLORIDA,12,,"LOSS, DEADOUT","41,000",
2016,OCT THRU DEC,,GEORGIA,13,,"LOSS, DEADOUT","11,000",
2016,OCT THRU DEC,,HAWAII,15,,"LOSS, DEADOUT",970,
2016,OCT THRU DEC,,IDAHO,16,,"LOSS, DEADOUT","15,500",
2016,OCT THRU DEC,,ILLINOIS,17,,"LOSS, DEADOUT",720,
2016,OCT THRU DEC,,INDIANA,18,,"LOSS, DEADOUT","1,200",
2016,OCT THRU DEC,,IOWA,19,,"LOSS, DEADOUT","4,700",
2016,OCT THRU DEC,,KANSAS,20,,"LOSS, DEADOUT","1,300",
2016,OCT THRU DEC,,KENTUCKY,21,,"LOSS, DEADOUT",950,
2016,OCT THRU DEC,,LOUISIANA,22,,"LOSS, DEADOUT","2,000",
2016,OCT THRU DEC,,MAINE,23,,"LOSS, DEADOUT",280,
2016,OCT THRU DEC,,MARYLAND,24,,"LOSS, DEADOUT",500,
2016,OCT THRU DEC,,MASSACHUSETTS,25,,"LOSS, DEADOUT",740,
2016,OCT THRU DEC,,MICHIGAN,26,,"LOSS, DEADOUT","12,500",
2016,OCT THRU DEC,,MINNESOTA,27,,"LOSS, DEADOUT","13,500",
2016,OCT THRU DEC,,MISSISSIPPI,28,,"LOSS, DEADOUT","2,400",
2016,OCT THRU DEC,,MISSOURI,29,,"LOSS, DEADOUT",590,
2016,OCT THRU DEC,,MONTANA,30,,"LOSS, DEADOUT","16,000",
2016,OCT THRU DEC,,NEBRASKA,31,,"LOSS, DEADOUT","4,300",
2016,OCT THRU DEC,,NEW JERSEY,34,,"LOSS, DEADOUT",340,
2016,OCT THRU DEC,,NEW MEXICO,35,,"LOSS, DEADOUT","1,600",
2016,OCT THRU DEC,,NEW YORK,36,,"LOSS, DEADOUT","9,000",
2016,OCT THRU DEC,,NORTH CAROLINA,37,,"LOSS, DEADOUT","5,500",
2016,OCT THRU DEC,,NORTH DAKOTA,38,,"LOSS, DEADOUT","44,000",
2016,OCT THRU DEC,,OHIO,39,,"LOSS, DEADOUT","2,100",
2016,OCT THRU DEC,,OKLAHOMA,40,,"LOSS, DEADOUT","2,700",
2016,OCT THRU DEC,,OREGON,41,,"LOSS, DEADOUT","9,500",
2016,OCT THRU DEC,,PENNSYLVANIA,42,,"LOSS, DEADOUT","3,100",
2016,OCT THRU DEC,,SOUTH CAROLINA,45,,"LOSS, DEADOUT","1,300",
2016,OCT THRU DEC,,SOUTH DAKOTA,46,,"LOSS, DEADOUT","11,000",
2016,OCT THRU DEC,,TENNESSEE,47,,"LOSS, DEADOUT",840,
2016,OCT THRU DEC,,TEXAS,48,,"LOSS, DEADOUT","39,000",
2016,OCT THRU DEC,,UTAH,49,,"LOSS, DEADOUT","1,600",
2016,OCT THRU DEC,,VERMONT,50,,"LOSS, DEADOUT",260,
2016,OCT THRU DEC,,VIRGINIA,51,,"LOSS, DEADOUT",730,
2016,OCT THRU DEC,,WASHINGTON,53,,"LOSS, DEADOUT","9,000",
2016,OCT THRU DEC,,WEST VIRGINIA,54,,"LOSS, DEADOUT","1,000",
2016,OCT THRU DEC,,WISCONSIN,55,,"LOSS, DEADOUT","7,500",
2016,OCT THRU DEC,,WYOMING,56,,"LOSS, DEADOUT","2,200",
2015,JAN THRU MAR,,ALABAMA,1,,"LOSS, DEADOUT","1,800",
2015,JAN THRU MAR,,ARIZONA,4,,"LOSS, DEADOUT","4,600",
2015,JAN THRU MAR,,ARKANSAS,5,,"LOSS, DEADOUT","1,500",
2015,JAN THRU MAR,,CALIFORNIA,6,,"LOSS, DEADOUT","255,000",
